DISTRICTE;CODI_ILLA;SECC_CENS;BARRI;NOM_DISTRICTE;NOM_BARRI;AEB;HABITANTS;NUM_PARC;NUM_LOCALS;NUM_VIVENDES;NUM_PARKINGS;NUM_ALTRES;SUP_CONS;SUP_SOBRE_RASANT;SUP_SOTA_RASANT;SUP_LOCALS;SUP_SERVEIS;SUP_SOL;DATA_DADES
01;12124;030;02;Ciutat Vella;el Barri Gòtic;012;6;14;408;0;342;66;93379;63391;29988;251363;0;170895;15/04/15
01;12130;031;02;Ciutat Vella;el Barri Gòtic;012;130;9;141;119;10;12;11880;11536;344;10606;1274;1765;15/04/15
01;12140;031;02;Ciutat Vella;el Barri Gòtic;012;184;14;152;122;0;30;11812;11433;379;10485;1327;2069;15/04/15
01;12152;026;02;Ciutat Vella;el Barri Gòtic;010;0;1;0;0;0;0;0;0;0;0;0;1292;15/04/15
01;12160;026;02;Ciutat Vella;el Barri Gòtic;010;150;11;126;107;0;19;9204;9204;0;8422;782;1532;15/04/15
01;12170;026;02;Ciutat Vella;el Barri Gòtic;010;170;12;128;102;0;26;7461;7461;0;6819;642;1358;15/04/15
01;12180;026;02;Ciutat Vella;el Barri Gòtic;010;144;7;95;76;0;19;8317;8317;0;7845;472;1658;15/04/15
01;12191;026;02;Ciutat Vella;el Barri Gòtic;010;52;8;72;50;0;22;31227;26203;5024;30765;462;6207;15/04/15
01;12200;026;02;Ciutat Vella;el Barri Gòtic;010;29;5;34;24;0;10;1872;1872;0;1661;211;382;15/04/15
01;12210;026;02;Ciutat Vella;el Barri Gòtic;010;89;6;124;57;0;67;20332;18100;2232;18845;1909;2863;15/04/15
01;12220;026;02;Ciutat Vella;el Barri Gòtic;010;23;4;72;27;0;45;11088;10351;737;10510;578;1636;15/04/15
01;12230;026;02;Ciutat Vella;el Barri Gòtic;010;186;18;191;131;0;60;24279;24161;118;22156;2353;6079;15/04/15
01;12240;026;02;Ciutat Vella;el Barri Gòtic;010;787;15;211;141;2;68;22520;22520;0;21143;1377;4967;15/04/15
01;12250;026;02;Ciutat Vella;el Barri Gòtic;010;75;1;47;36;0;11;3672;3672;0;3462;210;595;15/04/15
01;12260;026;02;Ciutat Vella;el Barri Gòtic;010;81;5;76;50;0;26;8213;8213;0;7809;404;1648;15/04/15
01;12270;026;02;Ciutat Vella;el Barri Gòtic;010;62;4;73;50;0;23;6673;6673;0;5921;752;1549;15/04/15
01;12280;026;02;Ciutat Vella;el Barri Gòtic;010;127;10;163;98;3;62;18067;16773;1294;17008;1059;4643;15/04/15
01;12290;026;02;Ciutat Vella;el Barri Gòtic;010;0;1;8;0;0;8;5196;5196;0;5196;0;1047;15/04/15
01;12300;026;02;Ciutat Vella;el Barri Gòtic;010;55;11;102;72;0;30;9375;9273;102;8875;500;1660;15/04/15
01;12310;026;02;Ciutat Vella;el Barri Gòtic;010;50;13;116;60;0;56;17103;16993;110;16074;1029;4538;15/04/15
01;12320;026;02;Ciutat Vella;el Barri Gòtic;010;27;3;72;17;0;55;9261;8925;336;8413;848;1236;15/04/15
01;12331;025;02;Ciutat Vella;el Barri Gòtic;010;11;5;41;17;0;24;3714;3652;62;3563;151;581;15/04/15
01;12332;025;02;Ciutat Vella;el Barri Gòtic;010;0;1;0;0;0;0;0;0;0;0;0;355;15/04/15
01;12340;025;02;Ciutat Vella;el Barri Gòtic;010;7;5;41;34;0;7;2271;2205;66;2066;205;344;15/04/15
01;12350;025;02;Ciutat Vella;el Barri Gòtic;010;52;6;62;44;0;18;4460;4460;0;3972;488;731;15/04/15
01;12360;025;02;Ciutat Vella;el Barri Gòtic;010;36;4;55;33;0;22;3606;3443;163;3357;249;562;15/04/15
01;12370;025;02;Ciutat Vella;el Barri Gòtic;010;123;17;145;111;0;34;14751;14562;189;13655;1235;2714;15/04/15
01;12380;025;02;Ciutat Vella;el Barri Gòtic;010;20;2;29;27;0;2;2329;2329;0;2176;153;338;15/04/15
01;12391;025;02;Ciutat Vella;el Barri Gòtic;010;27;3;30;26;0;4;1948;1948;0;1806;142;304;15/04/15
01;12392;025;02;Ciutat Vella;el Barri Gòtic;010;19;4;33;28;0;5;1728;1697;31;1516;212;262;15/04/15
01;12401;025;02;Ciutat Vella;el Barri Gòtic;010;7;7;43;12;0;31;19771;19771;0;19709;62;5385;15/04/15
01;12402;025;02;Ciutat Vella;el Barri Gòtic;010;0;1;0;0;0;0;0;0;0;0;0;632;15/04/15
01;12410;025;02;Ciutat Vella;el Barri Gòtic;010;7;2;32;28;0;4;5188;5188;0;4670;518;878;15/04/15
01;12420;025;02;Ciutat Vella;el Barri Gòtic;010;54;5;62;50;0;12;10430;10316;114;9983;447;2636;15/04/15
01;12430;025;02;Ciutat Vella;el Barri Gòtic;010;4;1;3;1;0;2;7092;7092;0;7092;0;6367;15/04/15
01;12440;025;02;Ciutat Vella;el Barri Gòtic;010;0;1;5;0;0;5;3154;3154;0;3154;0;896;15/04/15
01;12441;025;02;Ciutat Vella;el Barri Gòtic;010;0;1;37;0;33;4;15965;15965;0;15965;0;3785;15/04/15
01;12450;025;02;Ciutat Vella;el Barri Gòtic;010;0;1;7;0;0;7;1750;1750;0;1750;0;515;15/04/15
01;12460;025;02;Ciutat Vella;el Barri Gòtic;010;58;3;98;32;0;66;26705;26705;0;24665;2040;3140;15/04/15
01;12470;023;02;Ciutat Vella;el Barri Gòtic;009;12;3;42;7;0;35;23252;22414;838;22286;966;3576;15/04/15
01;12480;023;02;Ciutat Vella;el Barri Gòtic;009;51;5;78;32;3;43;20795;17773;3022;20201;594;3127;15/04/15
01;12490;023;02;Ciutat Vella;el Barri Gòtic;009;112;12;153;81;0;72;22733;21288;1445;21416;1317;4247;15/04/15
01;12501;023;02;Ciutat Vella;el Barri Gòtic;009;441;2;7;0;0;7;5510;5510;0;5510;0;1120;15/04/15
01;12502;023;02;Ciutat Vella;el Barri Gòtic;009;66;10;201;50;130;21;12876;12834;42;8659;4217;3046;15/04/15
01;12510;023;02;Ciutat Vella;el Barri Gòtic;009;27;2;28;12;0;16;3520;3520;0;3456;64;581;15/04/15
01;12520;023;02;Ciutat Vella;el Barri Gòtic;009;57;4;41;28;2;11;4751;4751;0;4447;304;954;15/04/15
01;12530;023;02;Ciutat Vella;el Barri Gòtic;009;233;10;172;130;7;35;20710;20710;0;19265;1445;3730;15/04/15
01;12540;023;02;Ciutat Vella;el Barri Gòtic;009;129;12;132;110;0;22;18085;17954;131;16827;1258;3957;15/04/15
01;12551;023;02;Ciutat Vella;el Barri Gòtic;009;276;35;338;260;0;78;42822;41323;1499;39372;3450;10402;15/04/15
01;12570;023;02;Ciutat Vella;el Barri Gòtic;009;151;20;199;165;1;33;15316;14607;709;13761;1555;2849;15/04/15
01;12580;023;02;Ciutat Vella;el Barri Gòtic;009;39;5;52;30;0;22;8289;8289;0;7990;299;1364;15/04/15
01;12590;023;02;Ciutat Vella;el Barri Gòtic;009;5;2;53;8;9;36;10239;9914;325;9313;926;1286;15/04/15
01;12600;023;02;Ciutat Vella;el Barri Gòtic;009;426;39;504;267;34;203;76706;71172;5534;71837;4869;14202;15/04/15
01;12610;023;02;Ciutat Vella;el Barri Gòtic;009;321;32;340;297;2;41;29773;28230;1543;25814;4111;5506;15/04/15
01;12620;023;02;Ciutat Vella;el Barri Gòtic;009;54;17;203;62;1;140;45044;44495;549;42807;2237;7411;15/04/15
01;12643;022;02;Ciutat Vella;el Barri Gòtic;009;201;29;344;141;25;178;98592;93949;4643;94704;3888;15589;15/04/15
01;12650;022;02;Ciutat Vella;el Barri Gòtic;009;221;28;240;149;0;91;26320;26206;114;24422;1980;5436;15/04/15
01;12660;022;02;Ciutat Vella;el Barri Gòtic;009;95;12;176;82;1;93;47056;45864;1192;45733;1323;10238;15/04/15
01;12670;022;02;Ciutat Vella;el Barri Gòtic;009;70;18;211;62;2;147;53638;51750;1888;50260;3378;11253;15/04/15
01;12680;022;02;Ciutat Vella;el Barri Gòtic;009;339;25;331;243;0;88;35389;35132;257;32748;2759;7354;15/04/15
01;12691;022;02;Ciutat Vella;el Barri Gòtic;009;75;1;72;53;0;19;15492;13367;2125;15052;440;1857;15/04/15
01;12692;022;02;Ciutat Vella;el Barri Gòtic;009;0;1;0;0;0;0;0;0;0;0;0;1401;15/04/15
01;12700;022;02;Ciutat Vella;el Barri Gòtic;009;242;17;281;156;0;125;35551;35551;0;32241;3310;7734;15/04/15
01;12710;023;02;Ciutat Vella;el Barri Gòtic;009;30;13;96;40;0;56;12804;12804;0;11825;979;2422;15/04/15
01;12720;028;02;Ciutat Vella;el Barri Gòtic;011;198;21;272;174;0;98;28436;28396;40;26317;2119;6097;15/04/15
01;12731;028;02;Ciutat Vella;el Barri Gòtic;011;314;26;405;190;0;215;37577;36772;805;33844;3733;10330;15/04/15
01;12732;028;02;Ciutat Vella;el Barri Gòtic;011;60;6;98;17;0;81;7401;7364;37;7059;342;1706;15/04/15
01;12740;028;02;Ciutat Vella;el Barri Gòtic;011;236;31;301;227;0;74;26601;26597;4;24240;2361;5981;15/04/15
01;12750;028;02;Ciutat Vella;el Barri Gòtic;011;139;20;1101;135;782;184;42784;24932;17852;39004;3842;5132;15/04/15
01;12771;025;02;Ciutat Vella;el Barri Gòtic;010;124;17;142;85;0;57;28250;27699;551;27400;850;9549;15/04/15
01;12780;025;02;Ciutat Vella;el Barri Gòtic;010;0;1;10;0;0;10;14242;14242;0;14242;0;4168;15/04/15
01;12790;025;02;Ciutat Vella;el Barri Gòtic;010;166;12;135;114;0;21;12599;12599;0;11668;931;2535;15/04/15
01;12801;025;02;Ciutat Vella;el Barri Gòtic;010;194;20;197;154;0;43;21163;21163;0;19408;1755;4346;15/04/15
01;12802;025;02;Ciutat Vella;el Barri Gòtic;010;41;2;26;21;0;5;1779;1779;0;1580;199;285;15/04/15
01;12810;025;02;Ciutat Vella;el Barri Gòtic;010;44;6;49;39;0;10;4764;4764;0;4357;407;908;15/04/15
01;12820;025;02;Ciutat Vella;el Barri Gòtic;010;92;6;73;42;0;31;7497;7497;0;6965;532;1484;15/04/15
01;12830;025;02;Ciutat Vella;el Barri Gòtic;010;47;5;64;42;0;22;8511;8511;0;8104;407;1766;15/04/15
01;12840;025;02;Ciutat Vella;el Barri Gòtic;010;34;4;45;29;0;16;3486;3486;0;3247;239;602;15/04/15
01;12850;025;02;Ciutat Vella;el Barri Gòtic;010;130;17;155;112;0;43;11731;11731;0;10954;795;2038;15/04/15
01;12860;028;02;Ciutat Vella;el Barri Gòtic;011;42;5;69;31;0;38;8143;8002;141;7480;663;2031;15/04/15
01;12870;028;02;Ciutat Vella;el Barri Gòtic;011;233;20;184;138;1;45;19596;19496;100;18248;1348;4177;15/04/15
01;12884;028;02;Ciutat Vella;el Barri Gòtic;011;170;21;166;94;0;72;15631;15631;0;14199;1432;3202;15/04/15
01;12890;028;02;Ciutat Vella;el Barri Gòtic;011;44;3;41;32;0;9;2540;2540;0;2152;388;449;15/04/15
01;12900;028;02;Ciutat Vella;el Barri Gòtic;011;36;1;22;17;0;5;2315;2315;0;2190;125;309;15/04/15
01;12911;028;02;Ciutat Vella;el Barri Gòtic;011;274;14;124;45;1;78;20588;20192;396;19799;894;6451;15/04/15
01;12912;028;02;Ciutat Vella;el Barri Gòtic;011;0;1;0;0;0;0;0;0;0;0;0;295;15/04/15
01;12920;028;02;Ciutat Vella;el Barri Gòtic;011;109;14;133;76;0;57;14788;14788;0;13699;1089;2858;15/04/15
01;12930;028;02;Ciutat Vella;el Barri Gòtic;011;39;12;107;59;0;48;11849;11849;0;11177;672;3341;15/04/15
01;12940;028;02;Ciutat Vella;el Barri Gòtic;011;75;13;118;56;0;62;14045;13968;77;13134;911;2594;15/04/15
01;12950;029;02;Ciutat Vella;el Barri Gòtic;011;612;59;801;494;0;307;89537;85045;4492;83279;6506;22252;15/04/15
01;12960;029;02;Ciutat Vella;el Barri Gòtic;011;48;5;58;40;0;18;5607;5562;45;5208;399;1027;15/04/15
01;12970;029;02;Ciutat Vella;el Barri Gòtic;011;232;19;180;122;0;58;18655;18655;0;17237;1418;4560;15/04/15
01;12980;027;02;Ciutat Vella;el Barri Gòtic;010;131;17;196;98;0;98;26841;26494;347;24249;2592;4255;15/04/15
01;12990;027;02;Ciutat Vella;el Barri Gòtic;010;13;2;34;19;0;15;5392;5392;0;5070;322;847;15/04/15
01;13002;027;02;Ciutat Vella;el Barri Gòtic;010;0;1;0;0;0;0;0;0;0;0;0;1862;15/04/15
01;13011;027;02;Ciutat Vella;el Barri Gòtic;010;0;3;24;0;0;24;27310;26556;754;27310;0;5600;15/04/15
01;13020;027;02;Ciutat Vella;el Barri Gòtic;010;105;8;89;59;0;30;7326;7326;0;6758;568;1358;15/04/15
01;13030;027;02;Ciutat Vella;el Barri Gòtic;010;76;6;73;48;0;25;9776;9776;0;8828;948;1873;15/04/15
01;13040;027;02;Ciutat Vella;el Barri Gòtic;010;154;13;156;110;0;46;20044;19673;371;18416;1628;3800;15/04/15
01;13050;027;02;Ciutat Vella;el Barri Gòtic;010;216;8;114;79;0;35;17377;17057;320;16199;1178;3309;15/04/15
01;13060;029;02;Ciutat Vella;el Barri Gòtic;011;26;3;39;21;0;18;6230;5878;352;6018;436;1172;15/04/15
01;13070;029;02;Ciutat Vella;el Barri Gòtic;011;0;1;0;0;0;0;0;0;0;0;0;1187;15/04/15
01;13080;029;02;Ciutat Vella;el Barri Gòtic;011;482;31;334;243;0;91;41696;41202;494;38657;3039;9657;15/04/15
01;13090;030;02;Ciutat Vella;el Barri Gòtic;012;143;9;274;39;198;37;26814;21422;5392;21909;4905;5692;15/04/15
01;13100;030;02;Ciutat Vella;el Barri Gòtic;012;545;24;356;300;6;50;34956;34851;105;31942;3014;8662;15/04/15
01;13110;030;02;Ciutat Vella;el Barri Gòtic;012;255;13;182;158;0;24;16258;16060;198;14815;1443;3277;15/04/15
01;13123;030;02;Ciutat Vella;el Barri Gòtic;012;349;18;212;176;3;33;18924;18724;200;17120;1804;3462;15/04/15
01;13130;030;02;Ciutat Vella;el Barri Gòtic;012;570;24;304;225;0;79;35673;35203;470;32826;2847;12850;15/04/15
01;13144;030;02;Ciutat Vella;el Barri Gòtic;012;422;39;430;294;30;106;74268;73884;384;69402;4866;20889;15/04/15
01;13150;030;02;Ciutat Vella;el Barri Gòtic;012;13;1;7;0;0;7;18777;18777;0;18608;169;4349;15/04/15
01;13161;030;02;Ciutat Vella;el Barri Gòtic;012;238;14;225;104;0;121;28723;28610;113;25823;3051;4879;15/04/15
01;13172;030;02;Ciutat Vella;el Barri Gòtic;012;0;1;0;0;0;0;0;0;0;0;0;2012;15/04/15
01;13180;030;02;Ciutat Vella;el Barri Gòtic;012;0;1;13;0;0;13;8204;8204;0;8204;0;1457;15/04/15
01;13190;030;02;Ciutat Vella;el Barri Gòtic;012;38;3;90;42;0;48;9932;9932;0;8925;1007;1758;15/04/15
01;13204;030;02;Ciutat Vella;el Barri Gòtic;012;0;1;0;0;0;0;0;0;0;0;0;891;15/04/15
01;13210;031;02;Ciutat Vella;el Barri Gòtic;012;158;10;101;79;0;22;8618;8618;0;7877;741;1807;15/04/15
01;13220;031;02;Ciutat Vella;el Barri Gòtic;012;411;20;261;219;0;42;23736;23736;0;22026;1710;4549;15/04/15
01;13230;031;02;Ciutat Vella;el Barri Gòtic;012;255;16;176;164;0;12;14462;14462;0;13564;898;3646;15/04/15
01;13240;031;02;Ciutat Vella;el Barri Gòtic;012;254;16;215;180;1;34;23494;23401;93;21802;1692;4703;15/04/15
01;13250;027;02;Ciutat Vella;el Barri Gòtic;010;339;17;260;234;0;26;29269;28550;719;27052;2217;5939;15/04/15
01;13260;027;02;Ciutat Vella;el Barri Gòtic;010;328;24;294;241;1;52;23717;23707;10;21555;2162;4427;15/04/15
01;13270;027;02;Ciutat Vella;el Barri Gòtic;010;101;4;55;55;0;0;5807;5807;0;5473;334;1160;15/04/15
01;13280;027;02;Ciutat Vella;el Barri Gòtic;010;166;12;155;108;5;42;16701;16639;62;15807;894;3482;15/04/15
01;13290;031;02;Ciutat Vella;el Barri Gòtic;012;98;8;105;95;0;10;8269;8269;0;7504;765;1784;15/04/15
01;13300;031;02;Ciutat Vella;el Barri Gòtic;012;80;7;95;63;0;32;10655;10655;0;10035;620;2325;15/04/15
01;13313;031;02;Ciutat Vella;el Barri Gòtic;012;81;6;62;40;0;22;16503;16503;0;16167;336;4665;15/04/15
01;13320;031;02;Ciutat Vella;el Barri Gòtic;012;0;1;0;0;0;0;0;0;0;0;0;1158;15/04/15
01;13330;031;02;Ciutat Vella;el Barri Gòtic;012;9;3;26;14;0;12;7632;7632;0;7037;595;1405;15/04/15
01;13340;031;02;Ciutat Vella;el Barri Gòtic;012;40;5;65;36;0;29;11992;11887;105;11150;842;2159;15/04/15
01;13350;031;02;Ciutat Vella;el Barri Gòtic;012;34;4;60;55;0;5;8359;8359;0;7134;1225;1632;15/04/15
01;40010;055;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;885;17;681;462;166;53;48298;47327;971;43565;4733;6541;15/04/15
01;40121;055;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;0;1;4;0;0;4;25000;25000;0;25000;0;6919;15/04/15
01;40122;055;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;0;1;0;0;0;0;0;0;0;0;0;27954;15/04/15
01;40130;055;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;0;1;7;0;0;7;13106;13106;0;13106;0;6495;15/04/15
01;41130;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;211;10;145;126;0;19;15263;15263;0;13719;1544;3368;15/04/15
01;41140;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;462;27;358;305;1;52;29947;29947;0;27294;2653;7981;15/04/15
01;41150;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;213;8;126;110;0;16;11684;11684;0;10687;997;1868;15/04/15
01;41161;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;412;18;231;209;1;21;31334;31334;0;28482;2852;6889;15/04/15
01;41162;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;0;1;0;0;0;0;0;0;0;0;0;981;15/04/15
01;41174;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;629;38;663;397;46;220;96191;92655;3536;89714;6477;24489;15/04/15
01;41180;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;4;7;55;0;1;54;21225;21225;0;19389;1836;4655;15/04/15
01;41190;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;225;3;79;42;0;37;10864;10510;354;9800;1064;1559;15/04/15
01;41200;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;57;13;127;31;0;96;39283;37474;1809;37385;2106;6858;15/04/15
01;41210;052;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;233;14;291;140;2;149;56379;49164;7215;50733;5646;8964;15/04/15
01;41310;050;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;198;11;154;109;0;45;29730;29730;0;26703;3027;6346;15/04/15
01;41320;050;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;193;13;148;129;0;19;9890;9890;0;8888;1002;1989;15/04/15
01;41330;050;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;192;14;176;117;0;59;15604;15232;372;14330;1274;4447;15/04/15
01;41340;051;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;323;15;186;174;0;12;12766;12692;74;11607;1159;2609;15/04/15
01;41350;051;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;477;30;371;270;0;101;27742;27643;99;25502;2240;6152;15/04/15
01;41360;051;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;227;14;153;134;0;19;12073;10872;1201;10962;1111;2385;15/04/15
01;41370;051;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;432;27;280;248;0;32;16982;16982;0;15349;1633;3656;15/04/15
01;41380;051;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;438;32;333;306;0;27;22584;22584;0;20643;1941;5117;15/04/15
01;41390;050;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;446;30;279;227;0;52;13911;13911;0;12406;1505;2595;15/04/15
01;41400;050;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;377;29;299;224;0;75;23453;23444;9;21600;1853;5445;15/04/15
01;41410;050;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;018;208;19;160;139;0;21;15411;15411;0;14266;1145;3623;15/04/15
01;41420;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;2;5;30;5;2;23;5174;5174;0;4601;573;1237;15/04/15
01;41432;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;85;13;125;106;0;19;8363;8322;41;7511;852;1543;15/04/15
01;41443;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;210;19;213;152;3;58;25640;25273;367;24104;1536;4138;15/04/15
01;41460;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;111;9;99;91;0;8;6298;6298;0;5663;635;1199;15/04/15
01;41470;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;117;8;93;80;0;13;9408;9408;0;8968;440;2361;15/04/15
01;41480;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;98;7;73;67;0;6;4084;4084;0;3764;320;649;15/04/15
01;41490;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;6;2;75;2;0;73;23717;23040;677;20779;4632;3042;15/04/15
01;41500;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;38;2;74;0;0;74;13404;13404;0;13016;388;1254;15/04/15
01;41510;049;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;348;15;253;200;0;53;26769;26769;0;24265;2504;4741;15/04/15
01;41520;049;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;191;10;189;143;0;46;25262;24636;626;23094;2168;3634;15/04/15
01;41530;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;29;5;39;36;0;3;2987;2987;0;2632;355;510;15/04/15
01;41540;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;253;16;177;156;0;21;15418;15358;60;14105;1313;3116;15/04/15
01;41554;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;346;31;329;246;0;83;24765;24688;77;22370;2395;4809;15/04/15
01;41560;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;170;15;129;103;0;26;9406;9357;49;8579;827;2062;15/04/15
01;41570;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;395;26;257;244;0;13;16598;16598;0;15105;1493;3225;15/04/15
01;41580;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;453;16;325;218;68;39;20108;18063;2045;17050;3058;4168;15/04/15
01;41590;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;328;22;241;232;0;9;19338;16638;2700;17481;1857;5451;15/04/15
01;41600;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;85;8;92;86;0;6;5101;5101;0;4722;379;912;15/04/15
01;41610;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;187;13;131;128;0;3;6853;6853;0;6327;526;1322;15/04/15
01;41623;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;290;21;186;164;0;22;12072;12002;70;11010;1062;2153;15/04/15
01;41631;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;483;39;364;278;0;86;24109;24109;0;21736;2373;4390;15/04/15
01;41640;047;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;65;1;96;59;10;27;18897;8863;10034;16660;2237;6855;15/04/15
01;41650;049;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;369;12;212;147;7;58;26081;25969;112;24226;1855;4767;15/04/15
01;41660;049;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;266;14;203;152;0;51;17902;17902;0;15899;2003;3975;15/04/15
01;41662;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;107;1;49;42;0;7;5031;5031;0;4172;859;1213;15/04/15
01;41670;049;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;251;25;188;140;0;48;14789;14652;137;13403;1386;4739;15/04/15
01;41680;048;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;017;262;15;185;170;0;15;14413;14413;0;13361;1052;2913;15/04/15
01;41690;054;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;0;1;0;0;0;0;0;0;0;0;0;1890;15/04/15
01;41700;054;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;271;16;159;145;1;13;13671;13671;0;11803;1868;2770;15/04/15
01;41710;054;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;230;8;181;165;2;14;21078;21078;0;19621;1625;7095;15/04/15
01;41720;054;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;37;4;29;25;0;4;2684;2684;0;2435;249;509;15/04/15
01;41730;055;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;247;12;157;131;0;26;27126;26444;682;24739;2387;5638;15/04/15
01;41740;055;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;154;4;155;90;48;17;18024;15317;2707;16690;1334;2398;15/04/15
01;41750;055;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;0;2;13;0;0;13;46745;46745;0;46745;0;15737;15/04/15
01;41760;054;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;821;56;598;542;29;27;38135;37458;677;34412;3738;7633;15/04/15
01;41771;053;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;102;6;67;61;0;6;5782;5782;0;5035;747;1070;15/04/15
01;41772;054;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;0;1;0;0;0;0;0;0;0;0;0;524;15/04/15
01;41781;053;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;156;14;150;133;0;17;10266;10266;0;9066;1200;3594;15/04/15
01;41800;053;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;0;1;0;0;0;0;0;0;0;0;0;506;15/04/15
01;41810;053;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;0;4;0;0;0;0;0;0;0;0;0;3552;15/04/15
01;41820;053;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;124;1;93;48;39;6;6271;6271;0;5418;853;1200;15/04/15
01;41830;053;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;220;16;178;153;15;10;12215;12215;0;10961;1254;2759;15/04/15
01;41850;053;04;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;019;174;5;152;95;38;19;9746;9746;0;8431;1315;2049;15/04/15
